RegioNaam,Region code,Total population (nr.),Men (%),Women (%),<5 years old (%),5-9 years old (%),10-14 years old (%),15-19 years old (%),20-24 years old (%),25-44 years old (%),45-64 years old (%),65-79 years old (%),80+ years old  (%),Total demographic pressure (%),Green pressure (%),Grey pressure (%),Unmarried (%),Married (%),Divorced (%),Widowed (%),Dutch background (%),Migration background - any (%),Migration background - western (%),Migration background - any non-western (%),Migration background - Maroccan (%),"Migration background - former Dutch Antilles, Aruba  (%)",Migration background - Suriname (%),Migration background - Turkey (%),Migration background - remaining non-western (%),Population density (people/km2),Single person households (%),Households without children (%),Households with children (%),Average household size (people/household),Total housing stock (nr.),Newly constructed houses (%),Housing density (houses/km2),Owner-occupied houses (%),Rental houses (%),House ownership unknown (%),Average house price (x 1000EUR),Total students (nr.),Students - secondary education (%),Students - bol (%),Students - bbl (%),Students - hbo (%),Students - university (%),Companies (nr.),"Companies by type - agriculture, forestry and fishery (%)",Companies by type - industry and engery (%),Companies by type - trade and catering industry (%),"Companies by type - transport, information and comunication (%)",Companies by type - financial services and real-estate (%),Companies by type - business services (%),"Companies by type - culture, recreation and other (%)",Cattle (nr.),Sheep (nr.),Goats (nr.),Horses (nr.),Pigs (nr.),Chickens (nr.),Turkeys (nr.),Ducks for slaughter (nr.),Other poultry (nr.),Rabbits (nr.),Fur animals (nr.),Cultivated land (are),Cultivated land by type - agriculture (%),"Cultivated land by type - horticulture, open ground (%)","Cultivated land by type - horticulture, under glass (%)",Cultivated land by type - permanent grassland (%),Cultivated land by type - natural grassland (%),Cultivated land by type - temporary grassland (%),Cultivated land by type - green fodder crops (%),Cars (per 1000 inhabitants),Privately owned cars (per 1000 inhabitants),Motorcycles (per 1000 inhabitants),Mopeds (per 1000 inhabitants),Total road length (km),Road owned by municipality (%),Road owned by province (%),Road owned by state (%),Total area (km2),Districts (nr.),Neighbourhoods (nr.),Kiesgerechtigden,Opkomst,OngeldigeStemmen,BlancoStemmen,GeldigeStemmen,VVD,VVD (%),D66,D66 (%),PVV (Partij voor de Vrijheid),PVV (Partij voor de Vrijheid) (%),CDA,CDA (%),SP (Socialistische Partij),SP (Socialistische Partij) (%),Partij van de Arbeid (P.v.d.A.),Partij van de Arbeid (P.v.d.A.) (%),GROENLINKS,GROENLINKS (%),Forum voor Democratie,Forum voor Democratie (%),Partij voor de Dieren,Partij voor de Dieren (%),ChristenUnie,ChristenUnie (%),Volt,Volt (%),JA21,JA21 (%),Staatkundig Gereformeerde Partij (SGP),Staatkundig Gereformeerde Partij (SGP) (%),DENK,DENK (%),50PLUS,50PLUS (%),BBB,BBB (%),BIJ1,BIJ1 (%),CODE ORANJE,CODE ORANJE (%),NIDA,NIDA (%),Splinter,Splinter (%),Piratenpartij,Piratenpartij (%),JONG,JONG (%),Trots op Nederland (TROTS),Trots op Nederland (TROTS) (%),Lijst Henk Krol,Lijst Henk Krol (%),NLBeter,NLBeter (%),"Blanco (Zeven, A.J.L.B.)","Blanco (Zeven, A.J.L.B.) (%)",LP (Libertaire Partij),LP (Libertaire Partij) (%),OPRECHT,OPRECHT (%),JEZUS LEEFT,JEZUS LEEFT (%),DE FEESTPARTIJ (DFP),DE FEESTPARTIJ (DFP) (%),U-Buntu Connected Front,U-Buntu Connected Front (%),Vrij en Sociaal Nederland,Vrij en Sociaal Nederland (%),Partij van de Eenheid,Partij van de Eenheid (%),Wij zijn Nederland,Wij zijn Nederland (%),Partij voor de Republiek,Partij voor de Republiek (%),Modern Nederland,Modern Nederland (%),De Groenen,De Groenen (%)
Ridderkerk,GM0597,46189.0,0.4836649418692762,0.5163350581307238,5.0,5.1,5.0,5.4,5.2,22.1,27.6,17.9,6.8,82.4,37.4,45.1,31.4,51.9,8.8,7.9,80.0,20.0,7.8,12.1,1.5,1.4,2.0,1.6,5.7,1948.0,34.2,31.9,33.9,2.2,20960.0,0.01698473282442748,884.0,56.7,43.2,0.1,235.0,4843.0,0.4468304769770803,0.2015279785257072,0.0759859591162502,0.207722486062358,0.0679330993186041,4085.0,0.014687882496940025,0.1921664626682986,0.2313341493268053,0.1064871481028151,0.1223990208078335,0.2276621787025703,0.1052631578947368,14.0,206.0,1546.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29709.0,48.1,10.2,13.5,14.6,0.0,7.2,6.2,500.0,457.0,37.0,79.0,254.0,0.8385826771653543,0.0,0.1574803149606299,25.26,12.0,12.0,36770,28415,48,37,28330,5917,0.208859866,2649,0.093505118,3932,0.138792799,2259,0.079738793,1682,0.059371691,1443,0.050935404,679,0.023967526,1748,0.061701377,832,0.029368161,1799,0.063501588,256,0.009036357,1169,0.041263678,2410,0.085068832,469,0.016554889,370,0.01306036,59.0,0.002082598,140,0.004941758,128,0.004518179,111,0.003918108,72.0,0.002541475,30,0.001058948,42.0,0.001482527,0.0,0,38.0,0.001341334,27.0,0.000953053,13.0,0.000458878,6,0.00021179,30.0,0.001058948,13.0,0.000458878,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0.00021179,0.0,0,1.0,3.52983E-05,0.0,0
Rotterdam,GM0599,651157.0,0.4934892813868237,0.5065107186131762,5.6,5.3,5.0,5.5,7.9,30.8,24.5,11.4,4.0,58.1,33.8,24.3,49.4,34.3,11.5,4.8,47.7,52.3,13.4,38.9,7.0,4.1,8.1,7.4,12.4,2993.0,48.4,22.3,29.3,1.95,315565.0,0.0063536830763867985,1451.0,35.1,64.4,0.5,222.0,90387.0,0.3399382654585283,0.1890647991414694,0.0370296613451049,0.2204078020069257,0.2135594720479715,66775.0,0.0061400224634968175,0.1540247098464994,0.1930363159865219,0.1150879820292025,0.0777985773118682,0.3054286783976039,0.1484837139648072,445.0,985.0,205.0,77.0,1474.0,2164.0,0.0,0.0,0.0,0.0,0.0,46833.0,3.5,2.6,18.7,40.5,30.5,2.9,1.3,360.0,317.0,22.0,63.0,2048.0,0.90380859375,0.00390625,0.09228515625,324.14,22.0,92.0,460271,311664,1589,604,309471,49215,0.159029441,51569,0.166635969,31397,0.101453771,12377,0.039994054,18167,0.0587034,18174,0.05872602,21058,0.068045148,14132,0.045665022,14192,0.045858901,6873,0.022208866,10311,0.033318146,10444,0.033747912,2018,0.006520805,25540,0.082527927,2925,0.009451613,356.0,0.00115035,9526,0.030781559,1408,0.004549699,5524,0.017849815,926.0,0.002992203,963,0.003111762,371.0,0.00119882,0.0,0,279.0,0.000901538,222.0,0.000717353,450.0,0.001454094,218,0.000704428,146.0,0.000471773,287.0,0.000927389,0.0,0,288.0,0.00093062,0.0,0,0.0,0,57.0,0.000184185,0.0,0,58.0,0.000187417,0.0,0
Rijswijk,GM0603,54450.0,0.4805693296602387,0.5194306703397612,6.3,5.6,4.8,4.6,4.5,27.0,25.6,15.3,6.5,75.4,37.2,38.1,38.3,43.3,11.4,6.9,63.2,36.8,15.2,21.5,3.3,1.6,4.8,2.0,9.8,3901.0,42.0,27.1,31.0,2.02,26905.0,0.007953911912283963,1928.0,49.1,50.4,0.4,250.0,5496.0,0.4425036390101892,0.1610262008733624,0.0445778748180494,0.2190684133915575,0.1328238719068413,5150.0,0.011650485436893204,0.1728155339805825,0.1679611650485437,0.1097087378640776,0.0922330097087378,0.3203883495145631,0.1262135922330097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.4,99.6,0.0,0.0,0.0,0.0,554.0,395.0,30.0,78.0,177.0,0.9491525423728814,0.0,0.0508474576271186,14.49,11.0,32.0,40197,31107,127,59,30921,7289,0.235729763,5060,0.163642832,4076,0.131819799,2087,0.067494583,1506,0.048704764,1565,0.050612852,1621,0.052423919,1485,0.048025614,1363,0.044080075,659,0.021312377,772,0.024966851,846,0.027360047,137,0.004430646,916,0.02962388,368,0.011901297,56.0,0.001811067,219,0.007082565,365,0.011804275,119,0.003848517,105.0,0.00339575,71,0.002296174,33.0,0.001067236,0.0,0,40.0,0.001293619,28.0,0.000905533,70.0,0.002263834,35,0.001131917,7.0,0.000226383,14.0,0.000452767,0.0,0,0.0,0,0.0,0,0.0,0,6.0,0.000194043,0.0,0,3.0,9.70214E-05,0.0,0
Schiedam,GM0606,78730.0,0.4984631017401245,0.5015368982598756,5.4,5.2,5.1,5.5,6.3,27.7,27.4,13.0,4.4,62.9,34.6,28.3,42.1,41.5,10.5,5.9,56.3,43.7,13.9,29.8,3.5,2.6,4.0,10.1,9.7,4417.0,41.8,25.1,33.2,2.07,37292.0,0.007642389788694626,2092.0,49.2,50.5,0.3,196.0,9057.0,0.4237606271392293,0.2191674947554378,0.0506790327923153,0.2190570829192889,0.0873357623937286,6900.0,0.018115942028985508,0.263768115942029,0.2,0.0840579710144927,0.0702898550724637,0.2391304347826087,0.1260869565217391,175.0,330.0,0.0,116.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15976.0,0.0,0.0,0.0,54.4,45.5,0.0,0.0,391.0,367.0,25.0,82.0,241.0,0.8796680497925311,0.0,0.1203319502074688,19.86,10.0,52.0,55801,40200,173,125,39902,7550,0.189213573,5072,0.127111423,5658,0.141797404,2160,0.054132625,2517,0.063079545,2334,0.058493309,1884,0.047215678,2311,0.057916896,1517,0.038018144,675,0.016916445,793,0.019873691,1401,0.035111022,214,0.00536314,3382,0.084757656,611,0.015312516,67.0,0.001679114,487,0.012204902,238,0.005964613,451,0.011302692,148.0,0.003709087,112,0.002806877,58.0,0.001453561,0.0,0,55.0,0.001378377,39.0,0.000977395,64.0,0.00160393,30,0.000751842,17.0,0.000426044,27.0,0.000676658,0.0,0,0.0,0,0.0,0,0.0,0,20.0,0.000501228,0.0,0,10.0,0.000250614,0.0,0
Sliedrecht,GM0610,25220.0,0.4947264076130055,0.5052735923869944,5.9,6.2,5.8,6.1,5.7,24.8,25.3,14.4,5.8,79.3,43.0,36.2,32.1,53.2,7.8,6.9,85.3,14.7,4.9,9.8,0.7,1.0,0.7,2.3,5.0,1965.0,33.7,29.7,36.6,2.33,10898.0,0.0160579922921637,849.0,57.1,42.8,0.1,219.0,2870.0,0.4710801393728223,0.1836236933797909,0.0898954703832752,0.1937282229965156,0.0616724738675958,2010.0,0.004975124378109453,0.2114427860696517,0.2213930348258706,0.099502487562189,0.1393034825870646,0.2238805970149253,0.1019900497512437,479.0,62.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25605.0,0.0,0.0,0.0,90.1,0.0,6.7,3.2,471.0,410.0,29.0,57.0,105.0,0.9142857142857144,0.019047619047619,0.0666666666666666,14.01,4.0,33.0,19525,15237,13,24,15200,2791,0.183618421,1139,0.074934211,1550,0.101973684,1329,0.087434211,826,0.054342105,702,0.046184211,321,0.021118421,879,0.057828947,382,0.025131579,1749,0.115065789,145,0.009539474,403,0.026513158,2340,0.153947368,190,0.0125,135,0.008881579,25.0,0.001644737,58,0.003815789,67,0.004407895,28,0.001842105,29.0,0.001907895,27,0.001776316,7.0,0.000460526,0.0,0,21.0,0.001381579,10.0,0.000657895,16.0,0.001052632,3,0.000197368,5.0,0.000328947,21.0,0.001381579,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0.000131579,0.0,0,0.0,0,0.0,0
Albrandswaard,GM0613,25590.0,0.4953888237592809,0.504611176240719,4.9,6.1,6.7,6.5,4.8,22.3,31.1,13.5,3.9,71.6,41.7,29.9,33.6,52.4,8.8,5.2,78.5,21.5,7.9,13.6,1.2,1.4,4.3,1.8,4.8,1180.0,27.7,29.9,42.5,2.4,10517.0,0.005800133117809261,485.0,69.1,30.5,0.4,312.0,3343.0,0.5064313490876459,0.1743942566556984,0.0376906969787615,0.2067005683517798,0.0747831289261142,2225.0,0.01348314606741573,0.1370786516853932,0.1662921348314607,0.1280898876404494,0.1370786516853932,0.3078651685393258,0.1101123595505618,140.0,119.0,4.0,111.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,66093.0,66.9,3.3,0.3,23.6,0.1,2.5,3.3,499.0,460.0,39.0,74.0,150.0,0.9333333333333332,0.0266666666666666,0.0333333333333333,23.76,7.0,26.0,19624,15859,16,22,15821,4578,0.28936224,2069,0.130775551,1991,0.125845395,1215,0.076796663,783,0.049491183,694,0.043865748,439,0.02774793,854,0.053978889,572,0.036154478,445,0.028127173,273,0.017255546,901,0.056949624,204,0.012894254,192,0.012135769,201,0.012704633,45.0,0.002844321,85,0.005372606,89,0.005625435,28,0.0017698,54.0,0.003413185,24,0.001516971,18.0,0.001137728,0.0,0,16.0,0.001011314,12.0,0.000758486,16.0,0.001011314,7,0.00044245,4.0,0.000252829,10.0,0.000632071,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0.000126414,0.0,0,0.0,0,0.0,0
Westvoorne,GM0614,14731.0,0.498133188514018,0.5018668114859819,3.6,4.3,5.1,5.4,4.6,17.6,32.5,19.7,7.1,82.5,33.7,48.8,28.1,55.1,8.8,8.0,88.8,11.2,7.1,4.1,0.1,0.6,0.5,0.1,2.7,277.0,31.2,36.6,32.2,2.19,6890.0,0.008853410740203193,130.0,72.6,27.2,0.2,362.0,1562.0,0.5070422535211268,0.1696542893725992,0.0492957746478873,0.204865556978233,0.0691421254801536,1640.0,0.06707317073170732,0.1280487804878048,0.2164634146341463,0.0548780487804878,0.1615853658536585,0.2591463414634146,0.1128048780487804,1298.0,607.0,14.0,103.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,160058.0,45.2,7.1,3.8,24.8,2.8,5.6,10.7,605.0,580.0,61.0,114.0,205.0,0.9414634146341464,0.0585365853658536,0.0,97.48,2.0,16.0,12223,10144,6,7,10131,3367,0.332346264,1281,0.126443589,1347,0.132958247,824,0.081334518,433,0.042740105,493,0.048662521,195,0.019247853,618,0.061000888,378,0.037311223,179,0.017668542,139,0.013720265,479,0.047280624,39,0.003849571,7,0.000690949,111,0.01095647,68.0,0.006712072,17,0.001678018,52,0.005132761,0,0,39.0,0.003849571,13,0.00128319,12.0,0.001184483,0.0,0,12.0,0.001184483,9.0,0.000888362,8.0,0.000789656,5,0.000493535,2.0,0.000197414,1.0,9.87069E-05,0.0,0,0.0,0,0.0,0,0.0,0,2.0,0.000197414,0.0,0,1.0,9.87069E-05,0.0,0
Vlaardingen,GM0622,73397.0,0.4864912734852923,0.5135087265147077,5.4,5.4,5.1,5.2,5.7,25.3,26.6,15.3,5.9,73.8,36.9,36.9,36.7,45.2,10.9,7.2,67.9,32.1,10.7,21.4,3.1,2.3,2.2,7.0,6.9,3114.0,40.0,27.3,32.6,2.08,35470.0,0.005835917676910065,1505.0,47.1,52.8,0.2,202.0,8114.0,0.437268917919645,0.2271382795168844,0.0592802563470544,0.2022430367266453,0.0740695094897707,5180.0,0.017374517374517374,0.2384169884169884,0.2181467181467181,0.0878378378378378,0.0791505791505791,0.2297297297297297,0.1283783783783783,27.0,71.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,429.0,407.0,28.0,81.0,235.0,0.9574468085106383,0.0,0.0425531914893617,26.69,8.0,40.0,54667,40381,86,78,40217,8374,0.208220404,5066,0.125966631,5479,0.13623592,2734,0.067981202,2942,0.073153144,2353,0.058507596,1619,0.040256608,2277,0.056617848,1431,0.035581968,1173,0.02916677,578,0.014372032,1431,0.035581968,574,0.014272571,2393,0.059502201,500,0.012432553,76.0,0.001889748,277,0.006887635,207,0.005147077,275,0.006837904,120.0,0.002983813,86,0.002138399,64.0,0.001591367,0.0,0,35.0,0.000870279,34.0,0.000845414,37.0,0.000920009,20,0.000497302,17.0,0.000422707,23.0,0.000571897,0.0,0,0.0,0,0.0,0,0.0,0,7.0,0.000174056,0.0,0,15.0,0.000372977,0.0,0
Voorschoten,GM0626,25596.0,0.4816377558993592,0.5183622441006407,5.0,5.9,6.6,6.3,4.6,20.6,27.8,16.6,6.8,88.9,44.8,44.1,33.9,50.3,9.1,6.7,77.4,22.6,13.1,9.5,1.4,0.6,1.0,0.9,5.6,2297.0,33.6,30.1,36.3,2.25,11465.0,3.49E+12,1029.0,63.2,36.7,0.1,370.0,3181.0,0.5133605784344546,0.1169443571204024,0.0383527192706696,0.1729016032694121,0.1584407419050613,2235.0,0.011185682326621925,0.1364653243847874,0.1812080536912751,0.0827740492170022,0.1029082774049217,0.3534675615212528,0.1319910514541387,366.0,521.0,15.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27444.0,0.1,0.9,0.0,81.6,10.6,5.2,1.6,455.0,441.0,35.0,75.0,93.0,0.978494623655914,0.021505376344086,0.0,11.56,1.0,12.0,18100,16280,26,13,16241,4410,0.271535004,3362,0.207006958,1285,0.079120744,1516,0.093344006,630,0.038790715,789,0.048580752,955,0.058801798,552,0.033988055,679,0.04180777,372,0.022904994,551,0.033926482,483,0.029739548,56,0.003448064,107,0.006588264,138,0.008497014,38.0,0.002339757,61,0.003755926,87,0.005356813,31,0.001908749,46.0,0.002832338,26,0.001600887,18.0,0.001108306,0.0,0,9.0,0.000554153,19.0,0.001169879,8.0,0.000492581,6,0.000369435,2.0,0.000123145,3.0,0.000184718,0.0,0,1.0,6.15726E-05,0.0,0,0.0,0,0.0,0,0.0,0,1.0,6.15726E-05,0.0,0
Waddinxveen,GM0627,29291.0,0.4950326038714964,0.5049673961285036,6.4,5.9,5.5,5.9,5.2,25.5,25.9,14.8,4.9,76.8,42.1,34.7,31.5,54.9,7.9,5.7,82.5,17.5,8.0,9.5,2.9,0.6,1.0,1.1,3.8,1055.0,28.7,33.2,38.1,2.38,12332.0,0.03186831008757703,444.0,63.1,36.8,0.1,262.0,3446.0,0.4611143354614045,0.1839814277423099,0.0789320951828206,0.2022634939059779,0.0737086477074869,2715.0,0.040515653775322284,0.1952117863720073,0.2044198895027624,0.0883977900552486,0.1252302025782689,0.2394106813996316,0.1068139963167587,123.0,141.0,1007.0,59.0,173.0,41276.0,0.0,0.0,0.0,0.0,0.0,69783.0,54.0,8.4,17.1,13.6,0.1,3.6,3.3,507.0,452.0,45.0,78.0,167.0,0.8323353293413174,0.1077844311377245,0.0658682634730539,29.4,4.0,22.0,22877,18829,26,21,18782,4402,0.234373336,2159,0.114950485,1828,0.097327228,1716,0.091364072,764,0.040677244,762,0.040570759,494,0.026301778,984,0.052390587,487,0.025929081,1742,0.092748376,266,0.014162496,616,0.032797359,1538,0.081886913,323,0.017197317,212,0.011287403,73.0,0.0038867,43,0.002289426,89,0.004738579,76,0.004046427,47.0,0.002502396,26,0.001384304,31.0,0.001650516,0.0,0,25.0,0.001331062,16.0,0.000851879,19.0,0.001011607,7,0.000372697,19.0,0.001011607,12.0,0.00063891,0.0,0,3.0,0.000159727,0.0,0,0.0,0,0.0,0,0.0,0,3.0,0.000159727,0.0,0
Wassenaar,GM0629,26305.0,0.4730279414559969,0.5269720585440031,4.1,5.5,6.9,7.4,4.2,16.1,30.0,17.5,8.1,98.5,47.6,50.9,31.6,51.6,9.2,7.6,65.7,34.3,21.9,12.3,0.6,0.7,1.1,0.7,9.3,515.0,35.1,28.9,35.9,2.24,12222.0,0.002127311405661921,239.0,56.4,42.5,1.1,607.0,2970.0,0.5404040404040404,0.1063973063973064,0.0397306397306397,0.1508417508417508,0.1626262626262626,2805.0,0.012477718360071301,0.1016042780748663,0.1746880570409982,0.0659536541889483,0.1746880570409982,0.3618538324420677,0.1105169340463458,1423.0,1145.0,34.0,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,85828.0,3.2,1.1,0.2,88.1,5.0,1.8,0.7,547.0,491.0,30.0,91.0,171.0,0.8947368421052632,0.0292397660818713,0.0701754385964912,62.4,2.0,21.0,18139,15315,23,16,15276,5594,0.366195339,2475,0.162018853,1589,0.104019377,1477,0.096687615,428,0.028017806,443,0.028999738,430,0.02814873,595,0.038949987,539,0.035284106,225,0.014728987,447,0.029261587,490,0.03207646,41,0.002683949,44,0.002880335,111,0.0072663,57.0,0.003731343,53,0.003469495,96,0.006284368,2,0.000130924,31.0,0.002029327,19,0.001243781,16.0,0.001047395,0.0,0,10.0,0.000654622,20.0,0.001309243,22.0,0.001440168,13,0.000851008,4.0,0.000261849,4.0,0.000261849,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0,6.54622E-05,0.0,0
Woerden,GM0632,52299.0,0.4941968297672995,0.5058031702327004,5.3,5.9,6.4,6.8,5.3,22.9,28.4,14.6,4.4,76.6,43.0,33.6,36.8,49.6,8.0,5.6,84.6,15.4,6.9,8.6,2.7,0.3,1.0,0.4,4.1,590.0,31.1,30.2,38.7,2.36,22106.0,0.013299556681443952,250.0,66.5,33.4,0.0,306.0,6837.0,0.486031885329823,0.1624981717127395,0.0538247769489542,0.2098873775047535,0.0877577885037297,5950.0,0.046218487394957986,0.1655462184873949,0.1974789915966386,0.0865546218487395,0.1134453781512605,0.2899159663865546,0.1,16832.0,5404.0,3612.0,134.0,12403.0,0.0,0.0,0.0,0.0,0.0,0.0,599228.0,0.1,1.4,0.5,87.5,3.0,3.1,4.5,475.0,428.0,41.0,52.0,333.0,0.8438438438438438,0.09009009009009,0.066066066066066,92.92,8.0,31.0,40201,34121,37,59,34025,8614,0.253166789,5436,0.159764879,2651,0.077913299,4219,0.123997061,1198,0.035209405,1443,0.042409993,1488,0.04373255,1209,0.035532697,1039,0.03053637,1885,0.055400441,766,0.022512858,913,0.026833211,1133,0.033299045,489,0.014371785,507,0.014900808,266.0,0.007817781,132,0.0038795,100,0.002939015,120,0.003526819,139.0,0.004085231,55,0.001616458,59.0,0.001734019,64.0,0.00188097,9.0,0.000264511,19.0,0.000558413,0.0,0,7,0.000205731,32.0,0.000940485,14.0,0.000411462,14.0,0.000411462,1.0,2.93902E-05,4.0,0.000117561,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
Zoetermeer,GM0637,125285.0,0.4884223969349882,0.5115776030650118,5.3,5.7,5.8,5.9,5.5,24.7,27.9,15.3,3.9,72.1,39.2,33.0,36.6,46.8,11.5,5.1,67.9,32.1,10.9,21.2,1.9,2.3,7.0,1.1,8.9,3637.0,34.3,28.6,37.1,2.22,56458.0,0.00297566332494952,1639.0,54.7,45.1,0.2,242.0,15314.0,0.4532453963693352,0.1958338774977145,0.0592921509729659,0.2021679508946062,0.089460624265378,9510.0,0.008412197686645636,0.1556256572029442,0.2050473186119873,0.1167192429022082,0.0736067297581493,0.3049421661409043,0.1361724500525762,1039.0,705.0,10.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33602.0,0.1,0.0,0.0,83.4,2.1,4.0,10.3,459.0,435.0,33.0,66.0,404.0,0.9554455445544554,0.0099009900990099,0.0321782178217821,37.05,9.0,26.0,95546,73943,162,131,73650,18287,0.248295995,10871,0.14760353,9439,0.128160217,4927,0.066897488,4379,0.059456891,3929,0.053346911,3227,0.043815343,4528,0.061479973,2760,0.037474542,2033,0.02760353,1326,0.018004073,2158,0.029300747,751,0.010196877,1290,0.017515275,1018,0.013822132,193.0,0.002620502,527,0.007155465,746,0.010128988,202,0.002742702,262.0,0.003557366,173,0.002348948,143.0,0.001941616,0.0,0,84.0,0.00114053,75.0,0.00101833,122.0,0.001656483,42,0.000570265,51.0,0.000692464,39.0,0.000529532,0.0,0,54.0,0.000733198,0.0,0,0.0,0,0.0,0,0.0,0,14.0,0.000190088,0.0,0
Zoeterwoude,GM0638,8605.0,0.5004067402672865,0.4995932597327135,4.6,5.3,5.6,6.4,5.3,21.0,31.0,16.0,4.8,74.3,38.1,36.2,36.3,51.0,6.8,5.9,86.9,13.1,6.6,6.4,0.7,0.5,1.0,0.8,3.5,406.0,27.7,33.3,39.0,2.36,3532.0,0.05719139297848245,167.0,74.4,25.5,0.1,324.0,1040.0,0.4865384615384615,0.1384615384615384,0.0701923076923076,0.1865384615384615,0.1182692307692307,945.0,0.06349206349206349,0.2063492063492063,0.1957671957671957,0.0793650793650793,0.1058201058201058,0.2539682539682539,0.0952380952380952,3670.0,3435.0,270.0,35.0,286.0,5413.0,0.0,0.0,0.0,0.0,0.0,174498.0,3.9,1.6,0.0,83.6,5.7,2.0,3.3,476.0,444.0,54.0,120.0,64.0,0.859375,0.09375,0.046875,21.96,7.0,20.0,7019,5901,7,9,5885,1523,0.258793543,1001,0.170093458,583,0.099065421,725,0.123194562,267,0.045369584,222,0.037723025,293,0.049787596,265,0.045029737,237,0.040271878,122,0.020730671,141,0.023959218,143,0.024299065,40,0.006796941,29,0.004927782,54,0.009175871,155.0,0.026338148,13,0.002209006,8,0.001359388,1,0.000169924,10.0,0.001699235,13,0.002209006,12.0,0.002039082,0.0,0,8.0,0.001359388,10.0,0.001699235,6.0,0.001019541,3,0.000509771,0.0,0,1.0,0.000169924,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
Zwijndrecht,GM0642,44737.0,0.4849229943894316,0.5150770056105685,5.2,5.4,5.5,5.6,5.4,23.8,26.5,16.3,6.4,79.9,39.0,40.8,32.2,50.4,10.1,7.3,76.8,23.2,8.2,15.0,2.3,1.9,1.6,3.3,5.9,2204.0,34.4,31.0,34.6,2.19,20537.0,0.007498660953401178,1012.0,56.6,43.4,0.1,215.0,4951.0,0.4526358311452232,0.2029892950919006,0.080589779842456,0.1922843869925267,0.0715007069278933,3695.0,0.008119079837618403,0.2043301759133964,0.1921515561569688,0.155615696887686,0.1136671177266576,0.2165087956698241,0.1069012178619756,136.0,207.0,8.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26909.0,5.6,25.5,3.7,32.9,0.0,28.5,3.8,483.0,447.0,34.0,70.0,210.0,0.9714285714285714,0.0,0.0333333333333333,22.77,9.0,92.0,34589,26030,50,47,25933,5845,0.225388501,2806,0.108201905,3386,0.130567231,2365,0.091196545,1608,0.062005938,1313,0.050630471,747,0.028804997,1508,0.058149848,731,0.028188023,1591,0.061350403,272,0.010488567,856,0.033008136,1129,0.043535264,685,0.026414221,372,0.014344657,64.0,0.002467898,107,0.004126017,131,0.005051479,133,0.005128601,72.0,0.002776385,58,0.002236533,34.0,0.001311071,0.0,0,35.0,0.001349632,14.0,0.000539853,20.0,0.000771218,5,0.000192805,13.0,0.000501292,26.0,0.001002584,0.0,0,0.0,0,0.0,0,0.0,0,4.0,0.000154244,0.0,0,3.0,0.000115683,0.0,0
Borsele,GM0654,22739.0,0.5078939267338054,0.4921060732661946,5.2,5.6,6.1,6.4,5.3,21.4,29.4,15.5,5.0,78.2,41.5,36.7,31.0,54.8,8.4,5.9,90.5,9.5,6.5,3.0,0.1,0.2,0.3,0.1,2.2,161.0,29.6,34.5,35.9,2.37,9821.0,0.007534874249058141,69.0,74.0,25.7,0.3,229.0,2597.0,0.4832499037350789,0.1717366191759722,0.1101270696958028,0.19638043896804,0.0385059684251058,2200.0,0.16590909090909092,0.2022727272727272,0.1681818181818181,0.0659090909090909,0.1045454545454545,0.184090909090909,0.109090909090909,2517.0,3759.0,65.0,139.0,5372.0,124901.0,0.0,0.0,0.0,0.0,5500.0,1073592.0,65.7,15.5,0.0,7.5,4.0,4.0,3.2,578.0,557.0,64.0,91.0,570.0,0.9263157894736842,0.0736842105263157,0.0,194.52,15.0,31.0,17613,14582,9,23,14550,2965,0.203780069,1290,0.088659794,1431,0.098350515,1946,0.133745704,671,0.046116838,588,0.040412371,338,0.023230241,763,0.052439863,368,0.025292096,498,0.034226804,145,0.009965636,408,0.028041237,2413,0.165841924,13,0.000893471,184,0.012646048,330.0,0.022680412,17,0.001168385,55,0.003780069,3,0.000206186,34.0,0.00233677,13,0.000893471,24.0,0.001649485,0.0,0,7.0,0.0004811,13.0,0.000893471,14.0,0.000962199,6,0.000412371,2.0,0.000137457,11.0,0.000756014,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
